Date,Price,Open,High,Low,Vol.,Change %
29-Oct-14,75.86,75.45,76.88,74.78,106.12M,-6.08%
28-Oct-14,80.77,80.18,81.16,79.57,74.21M,0.61%
27-Oct-14,80.28,80.74,80.8,79.76,30.17M,-0.48%
24-Oct-14,80.67,80.2,80.82,79.32,32.25M,0.79%
23-Oct-14,80.04,79.38,80.63,79.01,35.06M,2.13%
22-Oct-14,78.37,78.81,79.85,78.01,41.86M,-0.41%
21-Oct-14,78.69,77.56,78.74,77.15,32.25M,2.26%
20-Oct-14,76.95,75.6,77.09,75.38,34.70M,1.32%
17-Oct-14,75.95,74.23,76,73.75,76.34M,4.57%
16-Oct-14,72.63,70.79,73.35,70.58,53.53M,-0.79%
15-Oct-14,73.21,71.69,73.8,70.32,61.53M,-0.52%
14-Oct-14,73.59,74,74.18,72.05,50.30M,0.82%
13-Oct-14,72.99,73.23,74.78,72.52,43.94M,0.11%
10-Oct-14,72.91,75.59,76.5,72.76,52.15M,-3.95%
9-Oct-14,75.91,77.28,77.76,75.85,32.49M,-2.08%
8-Oct-14,77.52,76.18,77.71,75.1,32.98M,1.61%
7-Oct-14,76.29,77.05,77.95,76.24,25.32M,-1.64%
6-Oct-14,77.56,77.19,77.89,76.85,25.73M,0.15%
3-Oct-14,77.44,77.76,78.06,77.26,23.34M,0.47%
2-Oct-14,77.08,76.57,77.48,75.64,36.49M,0.69%
1-Oct-14,76.55,78.78,78.82,75.9,55.09M,-3.15%
30-Sep-14,79.04,79.35,79.71,78.6,35.90M,0.05%
29-Sep-14,79,78.12,79.2,77.91,34.03M,0.27%
26-Sep-14,78.79,77.59,78.84,77.33,28.87M,2.03%
25-Sep-14,77.22,78.6,78.94,77.13,37.53M,-1.67%
24-Sep-14,78.53,78.1,78.62,77.51,30.68M,0.31%
23-Sep-14,78.29,76.33,78.63,76.04,36.81M,1.94%
22-Sep-14,76.8,77,77.53,75.95,31.96M,-1.42%
19-Sep-14,77.91,77.4,78.3,76.44,76.67M,1.18%
18-Sep-14,77,76.77,77.33,76.52,23.03M,0.75%
17-Sep-14,76.43,75.96,77.25,75.57,28.69M,0.46%
16-Sep-14,76.08,73.52,76.23,73.07,37.74M,2.01%
15-Sep-14,74.58,77.15,77.25,73.43,49.68M,-3.74%
12-Sep-14,77.48,78.02,78.3,77.1,26.74M,-0.56%
11-Sep-14,77.92,77.13,78.36,77.05,32.25M,0.63%
10-Sep-14,77.43,76.52,77.95,76.51,29.91M,0.99%
9-Sep-14,76.67,77.59,78.17,76.2,28.88M,-1.57%
8-Sep-14,77.89,77.26,78.17,77.01,28.18M,0.82%
5-Sep-14,77.26,76.1,77.38,75.6,29.48M,1.72%
4-Sep-14,75.95,75.89,76.93,75.53,26.68M,0.16%
3-Sep-14,75.83,77.14,77.48,75.6,32.39M,-1.11%
2-Sep-14,76.68,75.01,76.7,74.82,34.98M,2.49%
29-Aug-14,74.82,74.3,74.82,74.01,26.24M,1.30%
28-Aug-14,73.86,74,74.43,73.73,21.95M,-1.03%
27-Aug-14,74.63,75.27,75.49,74.46,36.32M,-1.75%
